name;height_m;in_service;type;p_i__barg;T_i;T_source;bus_ID;slack_bus;m_dot_i__kg_per_s;demand_m3_per_a;sink_name;sink_scaling;sink_type;sink_profile_id;x_coord;y_coord;source_bus;T_i_source
"CON0001685F281E834C5B";148.89;"true";"junction";1;283.15;283.15;205;0;0;0;NaN;0;NaN;NaN;3417132.45352;5369536.60713;0;0
"CON0001695F281E834DB9";148.97;"true";"junction";1;283.15;283.15;206;0;0;0;NaN;0;NaN;NaN;3417137.37622;5369557.09891;0;0
"CON00016A5F281E834EFC";148.96;"true";"junction";1;283.15;283.15;207;0;0;0;NaN;0;NaN;NaN;3417136.80671;5369554.72822;0;0
"CON00016B5F281E835067";148.95;"true";"junction";1;283.15;283.15;208;0;0;0;NaN;0;NaN;NaN;3417136.45598;5369553.26824;0;0
"CON0000135F281E81716E";149.05;"true";"junction";1;283.15;283.15;209;0;0;0;NaN;0;NaN;NaN;3417200.94831;5369391.4801;0;0
"CON0003665F281E873A44";149.02;"true";"junction";1;283.15;283.15;210;0;0;0;NaN;0;NaN;NaN;3417179.9454;5369395.82728;0;0
"CON0003675F281E873BDB";149.07;"true";"junction";1;283.15;283.15;211;0;0;0;NaN;0;NaN;NaN;3417209.29668;5369389.75215;0;0
"CON0003755F281E875329";149.01;"true";"junction";1;283.15;283.15;212;0;0;0;NaN;0;NaN;NaN;3417172.69663;5369397.32763;0;0
"CON0003EA5F281E88251A";149.06;"true";"junction";1;283.15;283.15;213;0;0;0;NaN;0;NaN;NaN;3417206.40035;5369390.35163;0;0
"CON0004BA5F281E8AFBC9";149.06;"true";"junction";1;283.15;283.15;214;0;0;0;NaN;0;NaN;NaN;3417201.98589;5369391.26534;0;0
"CON0000145F281E817264";149.14;"true";"junction";1;283.15;283.15;215;0;0;0;NaN;0;NaN;NaN;3417223.21346;5369424.84205;0;0
"CON0003D95F281E8802B3";149.11;"true";"junction";1;283.15;283.15;216;0;0;0;NaN;0;NaN;NaN;3417220.03718;5369403.49317;0;0
"CON0000155F281E8173AD";149.15;"true";"junction";1;283.15;283.15;217;0;0;0;NaN;0;NaN;NaN;3417225.42361;5369439.8038;0;0
"CON0000165F281E8174C5";149.14;"true";"junction";1;283.15;283.15;218;0;0;0;NaN;0;NaN;NaN;3417227.68624;5369455.35092;0;0
"CON0002805F281E853D5E";149.15;"true";"junction";1;283.15;283.15;219;0;0;0;NaN;0;NaN;NaN;3417225.69954;5369441.69977;0;0
"CON00001B5F281E8179ED";148.97;"true";"junction";1;283.15;283.15;220;0;0;0;NaN;0;NaN;NaN;3417153.52067;5369403.71342;0;0
"CON0003745F281E875162";148.96;"true";"junction";1;283.15;283.15;221;0;0;0;NaN;0;NaN;NaN;3417151.24607;5369404.49018;0;0
"CON0003775F281E87569A";148.98;"true";"junction";1;283.15;283.15;222;0;0;0;NaN;0;NaN;NaN;3417157.9505;5369402.20065;0;0
"CON00001C5F281E817AD0";148.8;"true";"junction";1;283.15;283.15;223;0;0;0;NaN;0;NaN;NaN;3417115.45525;5369452.75221;0;0
"CON00001D5F281E817BEC";148.79;"true";"junction";1;283.15;283.15;224;0;0;0;NaN;0;NaN;NaN;3417119.66286;5369476.26142;0;0
"CON00001E5F281E817D12";148.78;"true";"junction";1;283.15;283.15;225;0;0;0;NaN;0;NaN;NaN;3417122.83353;5369493.97696;0;0
"CON0000215F281E818074";148.79;"true";"junction";1;283.15;283.15;226;0;0;0;NaN;0;NaN;NaN;3417119.24209;5369473.91047;0;0
"CON00057F5F281E8C6949";148.78;"true";"junction";1;283.15;283.15;227;0;0;0;NaN;0;NaN;NaN;3417122.48755;5369492.04387;0;0
"CON0000205F281E817F47";148.83;"true";"junction";1;283.15;283.15;228;0;0;0;NaN;0;NaN;NaN;3417087.5094;5369446.56636;0;0
"CON0003325F281E86ABDF";148.84;"true";"junction";1;283.15;283.15;229;0;0;0;NaN;0;NaN;NaN;3417091.28576;5369443.41932;0;0
"CON0000255F281E8184F4";149.14;"true";"junction";1;283.15;283.15;230;0;0;0;NaN;0;NaN;NaN;3417233.5379;5369497.1921;0;0
"CON00027A5F281E8530B5";149.15;"true";"junction";1;283.15;283.15;231;0;0;0;NaN;0;NaN;NaN;3417234.65995;5369505.48143;0;0
"CON0000265F281E8185F3";149.16;"true";"junction";1;283.15;283.15;232;0;0;0;NaN;0;NaN;NaN;3417236.09995;5369515.8818;0;0
"CON0000275F281E8186EF";149.18;"true";"junction";1;283.15;283.15;233;0;0;0;NaN;0;NaN;NaN;3417238.69541;5369533.99713;0;0
"CON0002925F281E855E3B";149.17;"true";"junction";1;283.15;283.15;234;0;0;0;NaN;0;NaN;NaN;3417237.30967;5369524.32514;0;0
"CON00029B5F281E857491";149.2;"true";"junction";1;283.15;283.15;235;0;0;0;NaN;0;NaN;NaN;3417240.2084;5369544.55721;0;0
"CON0005A25F281E8CB6F6";149.18;"true";"junction";1;283.15;283.15;236;0;0;0;NaN;0;NaN;NaN;3417238.00529;5369529.18034;0;0
"CON00002E5F281E818EB5";148.41;"true";"junction";1;283.15;283.15;237;0;0;0;NaN;0;NaN;NaN;3417362.23984;5369797.77893;0;0
"CON0000805F281E82F5BF";148.41;"true";"junction";1;283.15;283.15;238;0;0;0;NaN;0;NaN;NaN;3417354.15517;5369797.35171;0;0
"CON0000815F281E82F708";148.41;"true";"junction";1;283.15;283.15;239;0;0;0;NaN;0;NaN;NaN;3417367.7799;5369798.07168;0;0
"CON0000835F281E82F967";148.41;"true";"junction";1;283.15;283.15;240;0;0;0;NaN;0;NaN;NaN;3417402.83816;5369799.92425;0;0
"CON0000845F281E82FA89";148.41;"true";"junction";1;283.15;283.15;241;0;0;0;NaN;0;NaN;NaN;3417424.26185;5369801.05633;0;0
"CON0000895F281E820179";148.41;"true";"junction";1;283.15;283.15;242;0;0;0;NaN;0;NaN;NaN;3417393.96207;5369799.45521;0;0
"CON0001245F281E82D0AD";148.41;"true";"junction";1;283.15;283.15;243;0;0;0;NaN;0;NaN;NaN;3417404.85841;5369800.031;0;0
"CON0001255F281E82D20D";148.41;"true";"junction";1;283.15;283.15;244;0;0;0;NaN;0;NaN;NaN;3417379.56663;5369798.69452;0;0
"CON0001265F281E82D346";148.41;"true";"junction";1;283.15;283.15;245;0;0;0;NaN;0;NaN;NaN;3417409.29172;5369800.26527;0;0
"CON0001275F281E82D47C";148.41;"true";"junction";1;283.15;283.15;246;0;0;0;NaN;0;NaN;NaN;3417411.28278;5369800.37048;0;0
"CON0001285F281E82D5F7";148.41;"true";"junction";1;283.15;283.15;247;0;0;0;NaN;0;NaN;NaN;3417377.13137;5369798.56583;0;0
"CON0001785F281E83626E";148.41;"true";"junction";1;283.15;283.15;248;0;0;0;NaN;0;NaN;NaN;3417419.45577;5369800.80236;0;0
"CON0005BB5F281E8D2763";148.41;"true";"junction";1;283.15;283.15;249;0;0;0;NaN;0;NaN;NaN;3417388.69912;5369799.1771;0;0
"CON0000305F281E8190FE";148.62;"true";"junction";1;283.15;283.15;250;0;0;0;NaN;0;NaN;NaN;3416811.233;5369535.874;0;0
"CON0000335F281E819437";148.63;"true";"junction";1;283.15;283.15;251;0;0;0;NaN;0;NaN;NaN;3416813.5186;5369535.35231;0;0
"CON0002E15F281E86FD09";149.04;"true";"junction";1;283.15;283.15;252;0;0;0;NaN;0;NaN;NaN;3416881.66108;5369519.79863;0;0
"CON0003355F281E86D53C";148.9;"true";"junction";1;283.15;283.15;253;0;0;0;NaN;0;NaN;NaN;3416858.95838;5369524.98058;0;0
"CON0003365F281E86D714";148.73;"true";"junction";1;283.15;283.15;254;0;0;0;NaN;0;NaN;NaN;3416830.30662;5369531.5204;0;0
"CON0000325F281E819327";149.3;"true";"junction";1;283.15;283.15;255;0;0;0;NaN;0;NaN;NaN;3416905.62837;5369592.68394;0;0
"CON0002E45F281E8602CE";149.39;"true";"junction";1;283.15;283.15;256;0;0;0;NaN;0;NaN;NaN;3416914.21738;5369621.94956;0;0
"CON0003315F281E86AA2A";149.17;"true";"junction";1;283.15;283.15;257;0;0;0;NaN;0;NaN;NaN;3416893.83582;5369552.50283;0;0
"CON0004C65F281E8A1463";149.17;"true";"junction";1;283.15;283.15;258;0;0;0;NaN;0;NaN;NaN;3416893.42402;5369551.0997;0;0
"CON0005805F281E8C6B3B";149.24;"true";"junction";1;283.15;283.15;259;0;0;0;NaN;0;NaN;NaN;3416900.07824;5369573.77284;0;0
"CON0005815F281E8C6D3A";149.23;"true";"junction";1;283.15;283.15;260;0;0;0;NaN;0;NaN;NaN;3416899.39414;5369571.44187;0;0
"CON0005825F281E8C6F2C";149.31;"true";"junction";1;283.15;283.15;261;0;0;0;NaN;0;NaN;NaN;3416907.00559;5369597.37661;0;0
"CON0000385F281E8199BD";148.91;"true";"junction";1;283.15;283.15;262;0;0;0;NaN;0;NaN;NaN;3416935.87871;5369695.8122;0;0
"CON0000395F281E819AD9";148.94;"true";"junction";1;283.15;283.15;263;0;0;0;NaN;0;NaN;NaN;3416934.9807;5369692.74973;0;0
"CON00003A5F281E819BE8";148.75;"true";"junction";1;283.15;283.15;264;0;0;0;NaN;0;NaN;NaN;3416941.74808;5369715.82847;0;0
"CON00003B5F281E819CF8";148.6;"true";"junction";1;283.15;283.15;265;0;0;0;NaN;0;NaN;NaN;3416947.32567;5369734.84967;0;0
"CON00003D5F281E81A684";148.3;"true";"junction";1;283.15;283.15;266;0;0;0;NaN;0;NaN;NaN;3416958.23176;5369772.04262;0;0
"CON0002DE5F281E86F7F5";148.63;"true";"junction";1;283.15;283.15;267;0;0;0;NaN;0;NaN;NaN;3416946.24985;5369731.18081;0;0
"CON0002E05F281E86FB4D";149.15;"true";"junction";1;283.15;283.15;268;0;0;0;NaN;0;NaN;NaN;3416927.00626;5369665.55459;0;0
"CON0002E25F281E86FED1";148.98;"true";"junction";1;283.15;283.15;269;0;0;0;NaN;0;NaN;NaN;3416933.50368;5369687.71268;0;0
"CON0002E55F281E86050A";149.33;"true";"junction";1;283.15;283.15;270;0;0;0;NaN;0;NaN;NaN;3416920.30998;5369642.71834;0;0
"CON00059E5F281E8CAE24";148.81;"true";"junction";1;283.15;283.15;271;0;0;0;NaN;0;NaN;NaN;3416939.66096;5369708.71078;0;0
"CON00003E5F281E81A7D6";148.31;"true";"junction";1;283.15;283.15;272;0;0;0;NaN;0;NaN;NaN;3416962.62279;5369772.76142;0;0
"CON00017C5F281E836877";148.54;"true";"junction";1;283.15;283.15;273;0;0;0;NaN;0;NaN;NaN;3416985.49822;5369759.06118;0;0
"CON0005A05F281E8CB252";148.57;"true";"junction";1;283.15;283.15;274;0;0;0;NaN;0;NaN;NaN;3416988.90024;5369757.02369;0;0
"CON0000445F281E81AE96";148.4;"true";"junction";1;283.15;283.15;275;0;0;0;NaN;0;NaN;NaN;3417050.90823;5369743.7102;0;0
"CON0000455F281E81AFB8";148.25;"true";"junction";1;283.15;283.15;276;0;0;0;NaN;0;NaN;NaN;3417060.77303;5369762.18472;0;0
"CON0000545F281E81C132";148.28;"true";"junction";1;283.15;283.15;277;0;0;0;NaN;0;NaN;NaN;3417058.92511;5369758.72398;0;0
"CON0000555F281E81C248";148.26;"true";"junction";1;283.15;283.15;278;0;0;0;NaN;0;NaN;NaN;3417059.89771;5369760.54545;0;0
"CON00006F5F281E81E144";148.43;"true";"junction";1;283.15;283.15;279;0;0;0;NaN;0;NaN;NaN;3417049.3217;5369740.73898;0;0
"CON0000465F281E81B0C9";148.11;"true";"junction";1;283.15;283.15;280;0;0;0;NaN;0;NaN;NaN;3417070.77679;5369781.80644;0;0
"CON0000475F281E81B1E3";148;"true";"junction";1;283.15;283.15;281;0;0;0;NaN;0;NaN;NaN;3417079.21961;5369799.10171;0;0
"CON0000575F281E81C4C7";148.12;"true";"junction";1;283.15;283.15;282;0;0;0;NaN;0;NaN;NaN;3417069.54999;5369779.29332;0;0
"CON0000585F281E81C602";148.02;"true";"junction";1;283.15;283.15;283;0;0;0;NaN;0;NaN;NaN;3417078.16806;5369796.94759;0;0
"CON00005D5F281E81CBC0";148.03;"true";"junction";1;283.15;283.15;284;0;0;0;NaN;0;NaN;NaN;3417077.24863;5369795.06412;0;0
"CON00017F5F281E836CDE";148.05;"true";"junction";1;283.15;283.15;285;0;0;0;NaN;0;NaN;NaN;3417075.01678;5369790.49214;0;0
"CON00059F5F281E8CB046";148.73;"true";"junction";1;283.15;283.15;286;0;0;0;NaN;0;NaN;NaN;3417005.687;5369746.97;0;0
"CON0000685F281E81D918";148.15;"true";"junction";1;283.15;283.15;287;0;0;0;NaN;0;NaN;NaN;3417104.8356;5369851.94958;0;0
"CON0000765F281E81E979";148;"true";"junction";1;283.15;283.15;288;0;0;0;NaN;0;NaN;NaN;3417095.9626;5369833.56297;0;0
"CON00017E5F281E836B6A";147.97;"true";"junction";1;283.15;283.15;289;0;0;0;NaN;0;NaN;NaN;3417094.60286;5369830.74531;0;0
"CON00004A5F281E81B57F";148.04;"true";"junction";1;283.15;283.15;290;0;0;0;NaN;0;NaN;NaN;3417071.07083;5369897.58896;0;0
"CON00004B5F281E81B69E";148.03;"true";"junction";1;283.15;283.15;291;0;0;0;NaN;0;NaN;NaN;3417049.35417;5369907.97251;0;0
"CON00004C5F281E81B7E0";148.02;"true";"junction";1;283.15;283.15;292;0;0;0;NaN;0;NaN;NaN;3417024.58485;5369919.81565;0;0
"CON00004D5F281E81B904";148;"true";"junction";1;283.15;283.15;293;0;0;0;NaN;0;NaN;NaN;3417001.1914;5369931.00094;0;0
"CON00004E5F281E81BA22";148.02;"true";"junction";1;283.15;283.15;294;0;0;0;NaN;0;NaN;NaN;3417029.90844;5369917.27024;0;0
"CON00004F5F281E81BB4C";148.04;"true";"junction";1;283.15;283.15;295;0;0;0;NaN;0;NaN;NaN;3417062.38289;5369901.74299;0;0
"CON0000515F281E81BDA0";148.01;"true";"junction";1;283.15;283.15;296;0;0;0;NaN;0;NaN;NaN;3417008.82619;5369927.35046;0;0
"CON0000595F281E81C70F";148.05;"true";"junction";1;283.15;283.15;297;0;0;0;NaN;0;NaN;NaN;3417089.38914;5369888.83028;0;0
"CON00005A5F281E81C863";148.01;"true";"junction";1;283.15;283.15;298;0;0;0;NaN;0;NaN;NaN;3417022.32977;5369920.89389;0;0
"CON00005B5F281E81C98B";148.02;"true";"junction";1;283.15;283.15;299;0;0;0;NaN;0;NaN;NaN;3417025.85373;5369919.20895;0;0
"CON0000915F281E820B3B";148.06;"true";"junction";1;283.15;283.15;300;0;0;0;NaN;0;NaN;NaN;3417098.01375;5369884.70654;0;0
"CON0000925F281E820C6A";148.05;"true";"junction";1;283.15;283.15;301;0;0;0;NaN;0;NaN;NaN;3417077.8937;5369894.32669;0;0
"CON0000935F281E820DB9";148.04;"true";"junction";1;283.15;283.15;302;0;0;0;NaN;0;NaN;NaN;3417063.81654;5369901.0575;0;0
"CON0000945F281E820EE9";148.05;"true";"junction";1;283.15;283.15;303;0;0;0;NaN;0;NaN;NaN;3417080.22221;5369893.21334;0;0
"CON0000955F281E821026";148.03;"true";"junction";1;283.15;283.15;304;0;0;0;NaN;0;NaN;NaN;3417051.4108;5369906.98915;0;0
"CON0000965F281E821188";148.03;"true";"junction";1;283.15;283.15;305;0;0;0;NaN;0;NaN;NaN;3417056.34395;5369904.63043;0;0
"CON0000985F281E82141B";148.01;"true";"junction";1;283.15;283.15;306;0;0;0;NaN;0;NaN;NaN;3417014.19094;5369924.78537;0;0
"CON0000995F281E821559";148.01;"true";"junction";1;283.15;283.15;307;0;0;0;NaN;0;NaN;NaN;3417010.29666;5369926.64737;0;0
"CON0000A65F281E8225A2";148.06;"true";"junction";1;283.15;283.15;308;0;0;0;NaN;0;NaN;NaN;3417099.08007;5369884.19668;0;0
"CON0000A75F281E822706";148.05;"true";"junction";1;283.15;283.15;309;0;0;0;NaN;0;NaN;NaN;3417074.3577;5369896.01738;0;0
"CON0005A45F281E8CBB30";148.02;"true";"junction";1;283.15;283.15;310;0;0;0;NaN;0;NaN;NaN;3417033.4987;5369915.5536;0;0
"CON0000645F281E81D407";148.55;"true";"junction";1;283.15;283.15;311;0;0;0;NaN;0;NaN;NaN;3417213.31183;5369830.08625;0;0
"CON0000655F281E81D566";148.45;"true";"junction";1;283.15;283.15;312;0;0;0;NaN;0;NaN;NaN;3417193.45677;5369839.47585;0;0
"CON0000675F281E81D7E2";148.23;"true";"junction";1;283.15;283.15;313;0;0;0;NaN;0;NaN;NaN;3417147.92726;5369861.00708;0;0
"CON0000725F281E81E4C6";148.49;"true";"junction";1;283.15;283.15;314;0;0;0;NaN;0;NaN;NaN;3417200.35258;5369836.21477;0;0
"CON0000775F281E81EAD4";148.37;"true";"junction";1;283.15;283.15;315;0;0;0;NaN;0;NaN;NaN;3417177.00241;5369847.25723;0;0
"CON0000AA5F281E822A96";148.32;"true";"junction";1;283.15;283.15;316;0;0;0;NaN;0;NaN;NaN;3417166.63155;5369852.16169;0;0
"CON0000AB5F281E822BCF";148.33;"true";"junction";1;283.15;283.15;317;0;0;0;NaN;0;NaN;NaN;3417167.97403;5369851.52682;0;0
"CON0000AC5F281E822D64";148.41;"true";"junction";1;283.15;283.15;318;0;0;0;NaN;0;NaN;NaN;3417185.19927;5369843.38088;0;0
"CON0000AD5F281E822EA7";148.5;"true";"junction";1;283.15;283.15;319;0;0;0;NaN;0;NaN;NaN;3417203.15674;5369834.88866;0;0
"CON0000B25F281E8234E4";148.52;"true";"junction";1;283.15;283.15;320;0;0;0;NaN;0;NaN;NaN;3417207.14942;5369833.0005;0;0
"CON0000B35F281E823617";148.58;"true";"junction";1;283.15;283.15;321;0;0;0;NaN;0;NaN;NaN;3417219.93404;5369826.95456;0;0
"CON0001415F281E83FD77";148.13;"true";"junction";1;283.15;283.15;322;0;0;0;NaN;0;NaN;NaN;3417127.99783;5369870.43184;0;0
"CON0001435F281E83013B";148.16;"true";"junction";1;283.15;283.15;323;0;0;0;NaN;0;NaN;NaN;3417135.28948;5369866.98357;0;0
"CON00014A5F281E830B34";148.15;"true";"junction";1;283.15;283.15;324;0;0;0;NaN;0;NaN;NaN;3417132.86703;5369868.12917;0;0
"CON0001795F281E8363C9";148.22;"true";"junction";1;283.15;283.15;325;0;0;0;NaN;0;NaN;NaN;3417146.32261;5369861.76593;0;0
"CON00017A5F281E836553";148.17;"true";"junction";1;283.15;283.15;326;0;0;0;NaN;0;NaN;NaN;3417136.39048;5369866.4629;0;0
"CON0000635F281E81D2E2";148.56;"true";"junction";1;283.15;283.15;327;0;0;0;NaN;0;NaN;NaN;3417235.03051;5369822.60889;0;0
"CON0000B15F281E8233C1";148.5;"true";"junction";1;283.15;283.15;328;0;0;0;NaN;0;NaN;NaN;3417256.78216;5369817.60604;0;0
"CON00016E5F281E8354D6";149.05;"true";"junction";1;283.15;283.15;329;0;0;0;NaN;0;NaN;NaN;3417142.61231;5369578.20545;0;0
"CON00016F5F281E83563F";149.04;"true";"junction";1;283.15;283.15;330;0;0;0;NaN;0;NaN;NaN;3417141.91095;5369575.44493;0;0
"CON0001705F281E835791";149.13;"true";"junction";1;283.15;283.15;331;0;0;0;NaN;0;NaN;NaN;3417146.75018;5369594.49201;0;0
"CON0003C55F281E87DE58";149.12;"true";"junction";1;283.15;283.15;332;0;0;0;NaN;0;NaN;NaN;3417146.09369;5369591.90807;0;0
"CON0005895F281E8C81A9";149.13;"true";"junction";1;283.15;283.15;333;0;0;0;NaN;0;NaN;NaN;3417147.19029;5369596.22425;0;0
"CON0000785F281E81EBFB";148.41;"true";"junction";1;283.15;283.15;334;0;0;0;NaN;0;NaN;NaN;3417335.18551;5369800.81398;0;0
"CON00007A5F281E81EEC2";148.42;"true";"junction";1;283.15;283.15;335;0;0;0;NaN;0;NaN;NaN;3417297.51428;5369808.64722;0;0
"CON00007D5F281E81F1F4";148.42;"true";"junction";1;283.15;283.15;336;0;0;0;NaN;0;NaN;NaN;3417316.08276;5369804.78615;0;0
"CON00007E5F281E81F34A";148.41;"true";"junction";1;283.15;283.15;337;0;0;0;NaN;0;NaN;NaN;3417341.84209;5369799.42983;0;0
"CON0000795F281E81ED73";148.59;"true";"junction";1;283.15;283.15;338;0;0;0;NaN;0;NaN;NaN;3417285.61305;5369861.91118;0;0
"CON0000B05F281E823262";148.56;"true";"junction";1;283.15;283.15;339;0;0;0;NaN;0;NaN;NaN;3417283.67796;5369844.00952;0;0
"CON0000855F281E82FBDE";148.65;"true";"junction";1;283.15;283.15;340;0;0;0;NaN;0;NaN;NaN;3417444.70699;5369804.88551;0;0
"CON0000865F281E82FD19";148.54;"true";"junction";1;283.15;283.15;341;0;0;0;NaN;0;NaN;NaN;3417436.00811;5369803.21751;0;0
"CON0000875F281E82FE4D";148.82;"true";"junction";1;283.15;283.15;342;0;0;0;NaN;0;NaN;NaN;3417459.37282;5369807.69766;0;0
"CON00008A5F281E8202C3";148.91;"true";"junction";1;283.15;283.15;343;0;0;0;NaN;0;NaN;NaN;3417466.67052;5369809.09698;0;0
"CON00008B5F281E8203F4";149.13;"true";"junction";1;283.15;283.15;344;0;0;0;NaN;0;NaN;NaN;3417484.59038;5369812.53309;0;0
"CON00008D5F281E820661";149.47;"true";"junction";1;283.15;283.15;345;0;0;0;NaN;0;NaN;NaN;3417512.77595;5369817.93763;0;0
"CON00008E5F281E82079C";149.73;"true";"junction";1;283.15;283.15;346;0;0;0;NaN;0;NaN;NaN;3417534.90731;5369822.18129;0;0
"CON00011E5F281E82C8F1";149.35;"true";"junction";1;283.15;283.15;347;0;0;0;NaN;0;NaN;NaN;3417503.07022;5369816.07657;0;0
"CON00011F5F281E82CA43";149.23;"true";"junction";1;283.15;283.15;348;0;0;0;NaN;0;NaN;NaN;3417493.26757;5369814.19693;0;0
"CON0001205F281E82CB82";149.51;"true";"junction";1;283.15;283.15;349;0;0;0;NaN;0;NaN;NaN;3417516.44841;5369818.64182;0;0
"CON0001215F281E82CCE9";148.95;"true";"junction";1;283.15;283.15;350;0;0;0;NaN;0;NaN;NaN;3417469.87497;5369809.71143;0;0
"CON0001235F281E82CF67";148.76;"true";"junction";1;283.15;283.15;351;0;0;0;NaN;0;NaN;NaN;3417453.75959;5369806.62133;0;0
"CON0001755F281E835E67";149.61;"true";"junction";1;283.15;283.15;352;0;0;0;NaN;0;NaN;NaN;3417524.36699;5369820.1602;0;0
"CON0001765F281E835FAB";149.3;"true";"junction";1;283.15;283.15;353;0;0;0;NaN;0;NaN;NaN;3417498.96624;5369815.28964;0;0
"CON0003D45F281E88F916";149.11;"true";"junction";1;283.15;283.15;354;0;0;0;NaN;0;NaN;NaN;3417483.11826;5369812.25082;0;0
"CON0000885F281E820040";149.83;"true";"junction";1;283.15;283.15;355;0;0;0;NaN;0;NaN;NaN;3417544.30163;5369823.83419;0;0
"CON0000905F281E820A0F";150.15;"true";"junction";1;283.15;283.15;356;0;0;0;NaN;0;NaN;NaN;3417575.42723;5369829.08431;0;0
"CON0000D95F281E8266C1";150.43;"true";"junction";1;283.15;283.15;357;0;0;0;NaN;0;NaN;NaN;3417603.924;5369833.891;0;0
"CON0000E25F281E82721E";150.37;"true";"junction";1;283.15;283.15;358;0;0;0;NaN;0;NaN;NaN;3417597.84528;5369832.86567;0;0
"CON0000E35F281E827362";150.33;"true";"junction";1;283.15;283.15;359;0;0;0;NaN;0;NaN;NaN;3417594.4132;5369832.28677;0;0
"CON0000E45F281E827491";150.3;"true";"junction";1;283.15;283.15;360;0;0;0;NaN;0;NaN;NaN;3417590.56566;5369831.63778;0;0
"CON0000E55F281E8275E8";150.4;"true";"junction";1;283.15;283.15;361;0;0;0;NaN;0;NaN;NaN;3417600.93789;5369833.38732;0;0
"CON0000E85F281E827CDB";150.04;"true";"junction";1;283.15;283.15;362;0;0;0;NaN;0;NaN;NaN;3417565.22209;5369827.36295;0;0
"CON0000E95F281E827E31";149.99;"true";"junction";1;283.15;283.15;363;0;0;0;NaN;0;NaN;NaN;3417560.32478;5369826.5369;0;0
"CON0004425F281E88D1F3";150.17;"true";"junction";1;283.15;283.15;364;0;0;0;NaN;0;NaN;NaN;3417577.46679;5369829.42833;0;0
"CON0004B15F281E89EA3A";150.32;"true";"junction";1;283.15;283.15;365;0;0;0;NaN;0;NaN;NaN;3417592.88571;5369832.02912;0;0
"CON0000975F281E8212DD";148.13;"true";"junction";1;283.15;283.15;366;0;0;0;NaN;0;NaN;NaN;3417007.20096;5370037.20863;0;0
"CON00009A5F281E821686";148.18;"true";"junction";1;283.15;283.15;367;0;0;0;NaN;0;NaN;NaN;3417021.53984;5370053.65881;0;0
"CON00009C5F281E8218F3";148.22;"true";"junction";1;283.15;283.15;368;0;0;0;NaN;0;NaN;NaN;3417031.73644;5370065.3568;0;0
"CON00009B5F281E8217C3";148.27;"true";"junction";1;283.15;283.15;369;0;0;0;NaN;0;NaN;NaN;3417043.64154;5370077.53925;0;0
"CON00009D5F281E821A48";148.33;"true";"junction";1;283.15;283.15;370;0;0;0;NaN;0;NaN;NaN;3417056.83979;5370090.22635;0;0
"CON00009E5F281E821B7F";148.4;"true";"junction";1;283.15;283.15;371;0;0;0;NaN;0;NaN;NaN;3417073.15025;5370105.90513;0;0
"CON00009F5F281E821CD4";148.51;"true";"junction";1;283.15;283.15;372;0;0;0;NaN;0;NaN;NaN;3417098.85012;5370130.60969;0;0
"CON0000A15F281E821F85";148.45;"true";"junction";1;283.15;283.15;373;0;0;0;NaN;0;NaN;NaN;3417084.9782;5370117.275;0;0
"CON0000A25F281E8220BD";148.5;"true";"junction";1;283.15;283.15;374;0;0;0;NaN;0;NaN;NaN;3417096.80717;5370128.64585;0;0
"CON0000A35F281E8221F8";148.42;"true";"junction";1;283.15;283.15;375;0;0;0;NaN;0;NaN;NaN;3417078.2291;5370110.78728;0;0
"CON0000A45F281E822331";148.37;"true";"junction";1;283.15;283.15;376;0;0;0;NaN;0;NaN;NaN;3417065.22272;5370098.28462;0;0
"CON0000A55F281E82246E";148.29;"true";"junction";1;283.15;283.15;377;0;0;0;NaN;0;NaN;NaN;3417046.42744;5370080.21725;0;0
"CON0005A65F281E8CF2A3";148.35;"true";"junction";1;283.15;283.15;378;0;0;0;NaN;0;NaN;NaN;3417060.76269;5370093.99732;0;0
"CON0000B65F281E8239C9";149.48;"true";"junction";1;283.15;283.15;379;0;0;0;NaN;0;NaN;NaN;3417469.99061;5369946.14576;0;0
"CON00011B5F281E82C4DD";149.53;"true";"junction";1;283.15;283.15;380;0;0;0;NaN;0;NaN;NaN;3417469.79576;5369937.74741;0;0
"CON0000B75F281E823AEB";149.45;"true";"junction";1;283.15;283.15;381;0;0;0;NaN;0;NaN;NaN;3417490.29458;5369983.82687;0;0
"CON00012C5F281E82DAF7";149.46;"true";"junction";1;283.15;283.15;382;0;0;0;NaN;0;NaN;NaN;3417491.96061;5369983.66006;0;0
"CON0000B85F281E823C1A";149.68;"true";"junction";1;283.15;283.15;383;0;0;0;NaN;0;NaN;NaN;3417553.00654;5369939.64297;0;0
"CON0000B95F281E823D44";149.66;"true";"junction";1;283.15;283.15;384;0;0;0;NaN;0;NaN;NaN;3417548.63774;5369912.99443;0;0
"CON0000BC5F281E8241B6";149.61;"true";"junction";1;283.15;283.15;385;0;0;0;NaN;0;NaN;NaN;3417544.28872;5369888.51086;0;0
"CON0000BB5F281E824054";149.72;"true";"junction";1;283.15;283.15;386;0;0;0;NaN;0;NaN;NaN;3417536.61591;5369980.14778;0;0
"CON0000C85F281E825113";149.64;"true";"junction";1;283.15;283.15;387;0;0;0;NaN;0;NaN;NaN;3417515.61314;5369981.40355;0;0
"CON0000BF5F281E8245F8";149.74;"true";"junction";1;283.15;283.15;388;0;0;0;NaN;0;NaN;NaN;3417555.30925;5369954.53595;0;0
